"ENERGY STAR Unique ID","ENERGY STAR Partner","Brand Name","Model Name","Model Number","Additional Model Information","UPC","DC-input or AC-input","Single Phase or Three Phase","Product Configuration","Connector Type","Network Capability","Network Connection Types Available","Output Cord Length (ft.)","Output Cord Gauge (AWG)","Screen Area, if EVSE has high res display (in2)","Maximum Measured Luminance of the High Res Display (candelas per m2)","Automatic Brightness Control Capable?","Connected Capable","DR Protocol","Connects Using","Protocols Used to Support Smart Charging","Network Security Standards","Is Broadband Internet Connection Needed for Demand Response?","Auxiliary Product Features","Product Features","Maximum Available Output Power","Maximum Nameplate Output Current (A) AC-Input","Rated Input Voltage (V) AC-Input","Number of Outputs","Integral Battery Bank"," No Vehicle Mode Input Power (watts) AC-Input","No Vehicle Mode Total Allowance (watts)"," No Vehicle Mode Power Factor AC-Input","Partial On Mode Input Power (watts) AC-Input","Partial On Mode Total Allowance (watts)","Partial On Mode Power Factor AC-Input"," Idle Mode Input Power (watts) AC- Input","Idle Mode Power Factor AC-Input","Operation Mode: 25% Loading Condition Input Power in Cold Climate AC-Input","Operation Mode: 25% Loading Condition Output Power in Cold Climate AC-Input","Operation Mode: 50% Loading Condition Input Power in Cold Climate AC-Input","Operation Mode: 50% Loading Condition Output Power in Cold Climate AC-Input","Operation Mode: 75% Loading Condition Input Power in Cold Climate AC-Input","Operation Mode: 75% Loading Condition Output Power in Cold Climate AC-Input","Operation Mode: 50 kW Loading Condition Input Power in Cold Climate AC-Input","Operation Mode: 50 kW Loading Condition Output Power in Cold Climate AC-Input","Operation Mode: 150 kW Loading Condition Input Power in Cold Climate AC-Input","Operation Mode: 150 kW Loading Condition Output Power in Cold Climate AC-Input","Operation Mode: 100% Loading Condition Input Power in Cold Climate AC-Input","Operation Mode: 100% Loading Condition Output Power in Cold Climate AC-Input","Operation Mode: 100% Loading Condition Power Factor in Cold Climate AC-Input","Operation Mode: 25% Loading Condition Input Power in Temperate Climate AC-Input","Operation Mode: 25% Loading Condition Output Power in Temperate Climate AC-Input","Operation Mode: 50% Loading Condition Input Power in Temperate Climate AC-Input","Operation Mode: 50% Loading Condition Output Power in Temperate Climate AC-Input","Operation Mode: 75% Loading Condition Input Power in Temperate Climate AC-Input","Operation Mode: 75% Loading Condition Output Power in Temperate Climate AC-Input","Operation Mode: 50 kW Loading Condition Input Power in Temperate Climate AC-Input","Operation Mode: 50 kW Loading Condition Output Power in Temperate Climate AC-Input","Operation Mode: 150 kW Loading Condition Input Power in Temperate Climate AC-Input","Operation Mode: 150 kW Loading Condition Output Power in Temperate Climate AC-Input","Operation Mode: 100% Loading Condition Input Power in Temperate Climate AC-Input","Operation Mode: 100% Loading Condition Output Power in Temperate Climate AC-Input","Operation Mode: 100% Loading Condition Power Factor in Temperate Climate AC-Input","Operation Mode: 25% Loading Condition Input Power in Hot Climate AC-Input","Operation Mode: 25% Loading Condition Output Power in Hot Climate AC-Input","Operation Mode: 50% Loading Condition Input Power in Hot Climate AC-Input","Operation Mode: 50% Loading Condition Output Power in Hot Climate AC-Input","Operation Mode: 75% Loading Condition Input Power in Hot Climate AC-Input","Operation Mode: 75% Loading Condition Output Power in Hot Climate AC-Input","Operation Mode: 50 kW Loading Condition Input Power in Hot Climate AC-Input","Operation Mode: 50 kW Loading Condition Output Power in Hot Climate AC-Input","Operation Mode: 150 kW Loading Condition Input Power in Hot Climate AC-Input","Operation Mode: 150 kW Loading Condition Output Power in Hot Climate AC-Input","Operation Mode: 100% Loading Condition Input Power in Hot Climate AC-Input","Operation Mode: 100% Loading Condition Output Power in Hot Climate AC-Input","Operation Mode: 100% Loading Condition Power Factor in Hot Climate AC-Input","Average Loading-Adjusted Efficiency (%) AC-Input","Maximum Nameplate Output Current (A) DC- Input","Rated Input Voltage (V) DC-Input","No Vehicle Mode Input Power (watts) DC-Input","Partial On Mode Input Power (watts) DC-Input","Idle Mode Input Power (watts) DC-Input","Operation Mode: 25% Loading Condition Input Power in Cold Climate DC-Input","Operation Mode: 25% Loading Condition Output Power in Cold Climate DC-Input","Operation Mode: 50% Loading Condition Input Power in Cold Climate DC-Input","Operation Mode: 50% Loading Condition Output Power in Cold Climate DC-Input","Operation Mode: 75% Loading Condition Input Power in Cold Climate DC-Input","Operation Mode: 75% Loading Condition Output Power in Cold Climate DC-Input","Operation Mode: 50 kW Loading Condition Input Power in Cold Climate DC-Input","Operation Mode: 50 kW Loading Condition Output Power in Cold Climate DC-Input","Operation Mode: 150 kW Loading Condition Input Power in Cold Climate DC-Input","Operation Mode: 150 kW Loading Condition Output Power in Cold Climate DC-Input","Operation Mode: 100% Loading Condition Input Power in Cold Climate DC-Input","Operation Mode: 100% Loading Condition Output Power in Cold Climate DC-Input","Operation Mode: 25% Loading Condition Input Power in Temperate Climate DC-Input","Operation Mode: 25% Loading Condition Output Power in Temperate Climate DC-Input","Operation Mode: 50% Loading Condition Input Power in Temperate Climate DC-Input","Operation Mode: 50% Loading Condition Output Power in Temperate Climate DC-Input","Operation Mode: 75% Loading Condition Input Power in Temperate Climate DC-Input","Operation Mode: 75% Loading Condition Output Power in Temperate Climate DC-Input","Operation Mode: 50 kW Loading Condition Input Power in Temperate Climate DC-Input","Operation Mode: 50 kW Loading Condition Output Power in Temperate Climate DC-Input","Operation Mode: 150 kW Loading Condition Input Power in Temperate Climate DC-Input","Operation Mode: 150 kW Loading Condition Output Power in Temperate Climate DC-Input","Operation Mode: 100% Loading Condition Input Power in Temperate Climate DC-Input","Operation Mode: 100% Loading Condition Output Power in Temperate Climate DC-Input","Operation Mode: 25% Loading Condition Input Power in Hot Climate DC-Input","Operation Mode: 25% Loading Condition Output Power in Hot Climate DC-Input","Operation Mode: 50% Loading Condition Input Power in Hot Climate DC-Input","Operation Mode: 50% Loading Condition Output Power in Hot Climate DC-Input","Operation Mode: 75% Loading Condition Input Power in Hot Climate DC-Input","Operation Mode: 75% Loading Condition Output Power in Hot Climate DC-Input","Operation Mode: 50 kW Loading Condition Input Power in Hot Climate DC-Input","Operation Mode: 50 kW Loading Condition Output Power in Hot Climate DC-Input","Operation Mode: 150 kW Loading Condition Input Power in Hot Climate DC-Input","Operation Mode: 150 kW Loading Condition Output Power in Hot Climate DC-Input","Operation Mode: 100% Loading Condition Input Power in Hot Climate DC-Input","Operation Mode: 100% Loading Condition Output Power in Hot Climate DC-Input","Average Loading-Adjusted Efficiency (%) DC-Input","Date Available On Market","Date Certified","Markets","CB Model Identifier"
"4586115","SOARING SUNSHINE PTE. LTD.","SOARING SUNSHINE","DC Electric Vehicle Supply Equipment","ICULA-320216",,,"AC-input","Three Phase","All-in-One Product Configuration","Combined Charging System (CCS)","No","None","16","2*2","425.43","454.4","Yes","No",,,,,,"Camera/ Occupancy Sensing,High Resolution Display,PLC Board (ISO 15118),Credit Card Reader,Radio Frequency Identification (RFID),Revenue Grade Meter","None","320","500","480","2","No","219.195","198.39","0.8","225.11","198.39","0.815","1,298.675","0.15","27,925.1","80,325","55,867.2","160,213","84,079.6","241,044","17,508.9","50,401.3","52,248.8","150,265","110,160","316,967","1","27,912.1","80,202.8","55,986.4","160,321","83,674.9","239,633","17,469.5","50,280.4","52,356.7","150,332","109,783","315,322","1","28,223.8","80,645","56,036.9","160,061","84,037","240,631","17,450.1","50,141.8","52,457.4","150,186","109,829","314,609","1","2.87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11/14/2025","03/17/2026","United States, Canada","ES_1152591_ICULA-320216_03242026133928_80242282"
"4586116","SOARING SUNSHINE PTE. LTD.","SOARING SUNSHINE","DC Electric Vehicle Supply Equipment","ICULA-320216",,,"AC-input","Three Phase","All-in-One Product Configuration","Combined Charging System (CCS)","No","None","16","2*2","425.43","454.4","Yes","No",,,,,,"Camera/ Occupancy Sensing,High Resolution Display,PLC Board (ISO 15118),Credit Card Reader,Radio Frequency Identification (RFID),Revenue Grade Meter","None","320","500","480","2","No","219.195","198.39","0.955","225.11","198.39","0.96","1,298.675","0.175","27,935.6","80,325","55,878.4","160,213","84,122.9","241,044","17,529.7","50,401.3","52,267.3","150,265","110,379","316,967","1","27,921.3","80,202.8","56,009.6","160,321","83,703.3","239,633","17,497.6","50,280.4","52,373.2","150,332","110,024","315,322","1","28,231.7","80,645","56,078.6","160,061","84,102.4","240,631","17,481","50,141.8","52,480","150,186","110,039","314,609","1","2.87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11/14/2025","03/17/2026","United States, Canada","ES_1152591_ICULA-320216_03242026133929_80242282"
"4586117","SOARING SUNSHINE PTE. LTD.","SOARING SUNSHINE","DC Electric Vehicle Supply Equipment","ICULA-320216",,,"AC-input","Three Phase","All-in-One Product Configuration","Combined Charging System (CCS)","No","None","16","2*2","425.43","454.4","Yes","No",,,,,,"Camera/ Occupancy Sensing,High Resolution Display,PLC Board (ISO 15118),Credit Card Reader,Radio Frequency Identification (RFID),Revenue Grade Meter","None","320","500","480","2","No","219.195","198.39","0.685","225.11","198.39","0.7","1,298.675","0.165","27,914.4","80,325","55,895.3","160,213","84,130.7","241,044","17,490.9","50,401.3","52,275.5","150,265","110,328","316,967","1","27,896.5","80,202.8","56,009.6","160,321","83,723.6","239,633","17,457","50,280.4","52,381.6","150,332","109,985","315,322","1","28,194.4","80,645","56,061","160,061","84,121.7","240,631","17,435.2","50,141.8","52,470.6","150,186","110,000","314,609","1","2.87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11/14/2025","03/17/2026","United States, Canada","ES_1152591_ICULA-320216_03242026133910_80242282"
"4586118","SOARING SUNSHINE PTE. LTD.","SOARING SUNSHINE","DC Electric Vehicle Supply Equipment","ICULA-320217",,,"AC-input","Three Phase","All-in-One Product Configuration","Combined Charging System (CCS)","No","None","16","2*2","425.43","454.4","Yes","No",,,,,,"Camera/ Occupancy Sensing,High Resolution Display,PLC Board (ISO 15118),Credit Card Reader,Radio Frequency Identification (RFID),Revenue Grade Meter","None","320","500","480","2","No","219.195","198.39","0.8","225.11","198.39","0.815","1,298.675","0.15","27,925.1","80,325","55,867.2","160,213","84,079.6","241,044","17,508.9","50,401.3","52,248.8","150,265","110,160","316,967","1","27,912.1","80,202.8","55,986.4","160,321","83,674.9","239,633","17,469.5","50,280.4","52,356.7","150,332","109,783","315,322","1","28,223.8","80,645","56,036.9","160,061","84,037","240,631","17,450.1","50,141.8","52,457.4","150,186","109,829","314,609","1","2.87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11/14/2025","03/17/2026","United States, Canada","ES_1152591_ICULA-320217_03242026133911_80242282"
"4586119","SOARING SUNSHINE PTE. LTD.","SOARING SUNSHINE","DC Electric Vehicle Supply Equipment","ICULA-320217",,,"AC-input","Three Phase","All-in-One Product Configuration","Combined Charging System (CCS)","No","None","16","2*2","425.43","454.4","Yes","No",,,,,,"Camera/ Occupancy Sensing,High Resolution Display,PLC Board (ISO 15118),Credit Card Reader,Radio Frequency Identification (RFID),Revenue Grade Meter","None","320","500","480","2","No","219.195","198.39","0.955","225.11","198.39","0.96","1,298.675","0.175","27,935.6","80,325","55,878.4","160,213","84,122.9","241,044","17,529.7","50,401.3","52,267.3","150,265","110,379","316,967","1","27,921.3","80,202.8","56,009.6","160,321","83,703.3","239,633","17,497.6","50,280.4","52,373.2","150,332","110,024","315,322","1","28,231.7","80,645","56,078.6","160,061","84,102.4","240,631","17,481","50,141.8","52,480","150,186","110,039","314,609","1","2.87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11/14/2025","03/17/2026","United States, Canada","ES_1152591_ICULA-320217_03242026133912_80242282"
"4586120","SOARING SUNSHINE PTE. LTD.","SOARING SUNSHINE","DC Electric Vehicle Supply Equipment","ICULA-320217",,,"AC-input","Three Phase","All-in-One Product Configuration","Combined Charging System (CCS)","No","None","16","2*2","425.43","454.4","Yes","No",,,,,,"Camera/ Occupancy Sensing,High Resolution Display,PLC Board (ISO 15118),Credit Card Reader,Radio Frequency Identification (RFID),Revenue Grade Meter","None","320","500","480","2","No","219.195","198.39","0.685","225.11","198.39","0.7","1,298.675","0.165","27,914.4","80,325","55,895.3","160,213","84,130.7","241,044","17,490.9","50,401.3","52,275.5","150,265","110,328","316,967","1","27,896.5","80,202.8","56,009.6","160,321","83,723.6","239,633","17,457","50,280.4","52,381.6","150,332","109,985","315,322","1","28,194.4","80,645","56,061","160,061","84,121.7","240,631","17,435.2","50,141.8","52,470.6","150,186","110,000","314,609","1","2.87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11/14/2025","03/17/2026","United States, Canada","ES_1152591_ICULA-320217_03242026133913_80242282"
"4586121","SOARING SUNSHINE PTE. LTD.","SOARING SUNSHINE","DC Electric Vehicle Supply Equipment","ICULB-320216",,,"AC-input","Three Phase","All-in-One Product Configuration","Combined Charging System (CCS)","No","None","16","2*2","425.43","454.4","Yes","No",,,,,,"Camera/ Occupancy Sensing,High Resolution Display,PLC Board (ISO 15118),Credit Card Reader,Radio Frequency Identification (RFID),Revenue Grade Meter","None","320","500","480","2","No","219.195","198.39","0.8","225.11","198.39","0.815","1,298.675","0.15","27,925.1","80,325","55,867.2","160,213","84,079.6","241,044","17,508.9","50,401.3","52,248.8","150,265","110,160","316,967","1","27,912.1","80,202.8","55,986.4","160,321","83,674.9","239,633","17,469.5","50,280.4","52,356.7","150,332","109,783","315,322","1","28,223.8","80,645","56,036.9","160,061","84,037","240,631","17,450.1","50,141.8","52,457.4","150,186","109,829","314,609","1","2.87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11/14/2025","03/17/2026","United States, Canada","ES_1152591_ICULB-320216_03242026133959_80242282"
"4586122","SOARING SUNSHINE PTE. LTD.","SOARING SUNSHINE","DC Electric Vehicle Supply Equipment","ICULB-320216",,,"AC-input","Three Phase","All-in-One Product Configuration","Combined Charging System (CCS)","No","None","16","2*2","425.43","454.4","Yes","No",,,,,,"Camera/ Occupancy Sensing,High Resolution Display,PLC Board (ISO 15118),Credit Card Reader,Radio Frequency Identification (RFID),Revenue Grade Meter","None","320","500","480","2","No","219.195","198.39","0.955","225.11","198.39","0.96","1,298.675","0.175","27,935.6","80,325","55,878.4","160,213","84,122.9","241,044","17,529.7","50,401.3","52,267.3","150,265","110,379","316,967","1","27,921.3","80,202.8","56,009.6","160,321","83,703.3","239,633","17,497.6","50,280.4","52,373.2","150,332","110,024","315,322","1","28,231.7","80,645","56,078.6","160,061","84,102.4","240,631","17,481","50,141.8","52,480","150,186","110,039","314,609","1","2.87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11/14/2025","03/17/2026","United States, Canada","ES_1152591_ICULB-320216_03242026133958_80242282"
"4586123","SOARING SUNSHINE PTE. LTD.","SOARING SUNSHINE","DC Electric Vehicle Supply Equipment","ICULB-320216",,,"AC-input","Three Phase","All-in-One Product Configuration","Combined Charging System (CCS)","No","None","16","2*2","425.43","454.4","Yes","No",,,,,,"Camera/ Occupancy Sensing,High Resolution Display,PLC Board (ISO 15118),Credit Card Reader,Radio Frequency Identification (RFID),Revenue Grade Meter","None","320","500","480","2","No","219.195","198.39","0.685","225.11","198.39","0.7","1,298.675","0.165","27,914.4","80,325","55,895.3","160,213","84,130.7","241,044","17,490.9","50,401.3","52,275.5","150,265","110,328","316,967","1","27,896.5","80,202.8","56,009.6","160,321","83,723.6","239,633","17,457","50,280.4","52,381.6","150,332","109,985","315,322","1","28,194.4","80,645","56,061","160,061","84,121.7","240,631","17,435.2","50,141.8","52,470.6","150,186","110,000","314,609","1","2.87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11/14/2025","03/17/2026","United States, Canada","ES_1152591_ICULB-320216_03242026133957_80242282"
"4586124","SOARING SUNSHINE PTE. LTD.","SOARING SUNSHINE","DC Electric Vehicle Supply Equipment","ICULB-320217",,,"AC-input","Three Phase","All-in-One Product Configuration","Combined Charging System (CCS)","No","None","16","2*2","425.43","454.4","Yes","No",,,,,,"Camera/ Occupancy Sensing,High Resolution Display,PLC Board (ISO 15118),Credit Card Reader,Radio Frequency Identification (RFID),Revenue Grade Meter","None","320","500","480","2","No","219.195","198.39","0.8","225.11","198.39","0.815","1,298.675","0.15","27,925.1","80,325","55,867.2","160,213","84,079.6","241,044","17,508.9","50,401.3","52,248.8","150,265","110,160","316,967","1","27,912.1","80,202.8","55,986.4","160,321","83,674.9","239,633","17,469.5","50,280.4","52,356.7","150,332","109,783","315,322","1","28,223.8","80,645","56,036.9","160,061","84,037","240,631","17,450.1","50,141.8","52,457.4","150,186","109,829","314,609","1","2.87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11/14/2025","03/17/2026","United States, Canada","ES_1152591_ICULB-320217_03242026133929_80242282"
"4586125","SOARING SUNSHINE PTE. LTD.","SOARING SUNSHINE","DC Electric Vehicle Supply Equipment","ICULB-320217",,,"AC-input","Three Phase","All-in-One Product Configuration","Combined Charging System (CCS)","No","None","16","2*2","425.43","454.4","Yes","No",,,,,,"Camera/ Occupancy Sensing,High Resolution Display,PLC Board (ISO 15118),Credit Card Reader,Radio Frequency Identification (RFID),Revenue Grade Meter","None","320","500","480","2","No","219.195","198.39","0.955","225.11","198.39","0.96","1,298.675","0.175","27,935.6","80,325","55,878.4","160,213","84,122.9","241,044","17,529.7","50,401.3","52,267.3","150,265","110,379","316,967","1","27,921.3","80,202.8","56,009.6","160,321","83,703.3","239,633","17,497.6","50,280.4","52,373.2","150,332","110,024","315,322","1","28,231.7","80,645","56,078.6","160,061","84,102.4","240,631","17,481","50,141.8","52,480","150,186","110,039","314,609","1","2.87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11/14/2025","03/17/2026","United States, Canada","ES_1152591_ICULB-320217_03242026133930_80242282"
"4586126","SOARING SUNSHINE PTE. LTD.","SOARING SUNSHINE","DC Electric Vehicle Supply Equipment","ICULB-320217",,,"AC-input","Three Phase","All-in-One Product Configuration","Combined Charging System (CCS)","No","None","16","2*2","425.43","454.4","Yes","No",,,,,,"Camera/ Occupancy Sensing,High Resolution Display,PLC Board (ISO 15118),Credit Card Reader,Radio Frequency Identification (RFID),Revenue Grade Meter","None","320","500","480","2","No","219.195","198.39","0.685","225.11","198.39","0.7","1,298.675","0.165","27,914.4","80,325","55,895.3","160,213","84,130.7","241,044","17,490.9","50,401.3","52,275.5","150,265","110,328","316,967","1","27,896.5","80,202.8","56,009.6","160,321","83,723.6","239,633","17,457","50,280.4","52,381.6","150,332","109,985","315,322","1","28,194.4","80,645","56,061","160,061","84,121.7","240,631","17,435.2","50,141.8","52,470.6","150,186","110,000","314,609","1","2.87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11/14/2025","03/17/2026","United States, Canada","ES_1152591_ICULB-320217_03242026133932_80242282"
"4586127","SOARING SUNSHINE PTE. LTD.","SOARING SUNSHINE","DC Electric Vehicle Supply Equipment","ICULD-32021",,,"AC-input","Three Phase","All-in-One Product Configuration","Combined Charging System (CCS)","No","None","16","4*1","425.43","377.2","Yes","No",,,,,,"Camera/ Occupancy Sensing,Credit Card Reader,High Resolution Display,PLC Board (ISO 15118),Radio Frequency Identification (RFID),Revenue Grade Meter","None","320","300","480","2","No","216.09","194.78","1.07","223.165","194.78","1.07","1,452.08","0.205","26,069.9","75,261.3","53,166.3","150,228","77,664","150,228","17,423.9","50,164.7",,,"102,814","298,324","1","26,069.4","75,261.3","53,537.9","150,706","77,776.6","225,408","18,029.3","50,314",,,"103,421","299,560","1","26,113.3","75,222.6","52,994.1","150,014","77,879.6","225,270","17,445.1","50,170.5",,,"103,640","299,363","1","2.88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11/14/2025","03/17/2026","United States, Canada","ES_1152591_ICULD-32021_03242026133928_80242282"
"4586128","SOARING SUNSHINE PTE. LTD.","SOARING SUNSHINE","DC Electric Vehicle Supply Equipment","ICULD-32021",,,"AC-input","Three Phase","All-in-One Product Configuration","Combined Charging System (CCS)","No","None","16","4*1","425.43","377.2","Yes","No",,,,,,"Camera/ Occupancy Sensing,Credit Card Reader,High Resolution Display,PLC Board (ISO 15118),Radio Frequency Identification (RFID),Revenue Grade Meter","None","320","300","480","2","No","216.09","194.78","0.79","223.165","194.78","0.81","1,452.08","0.22","26,089.3","75,261.3","53,196.9","150,228","77,851.2","150,228","17,443.1","50,164.7",,,"103,214","298,324","1","26,090.9","75,261.3","53,571.6","150,706","77,956","225,408","18,054","50,314",,,"103,808","299,560","1","26,128","75,222.6","53,114.5","150,014","78,033.2","225,270","17,459.9","50,170.5",,,"104,025","299,363","1","2.87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11/14/2025","03/17/2026","United States, Canada","ES_1152591_ICULD-32021_03242026133927_80242282"
"4586129","SOARING SUNSHINE PTE. LTD.","SOARING SUNSHINE","DC Electric Vehicle Supply Equipment","ICULD-32021",,,"AC-input","Three Phase","All-in-One Product Configuration","Combined Charging System (CCS)","No","None","16","4*1","425.43","377.2","Yes","No",,,,,,"Camera/ Occupancy Sensing,Credit Card Reader,High Resolution Display,PLC Board (ISO 15118),Radio Frequency Identification (RFID),Revenue Grade Meter","None","320","300","480","2","No","216.09","194.78","0.605","223.165","194.78","0.61","1,452.08","0.205","26,058.8","75,261.3","53,247.5","150,228","77,874.5","150,228","17,415.9","50,164.7",,,"103,181","298,324","1","26,058.5","75,261.3","53,641.2","150,706","78,003.8","225,408","18,056","50,314",,,"103,800","299,560","1","26,161.2","75,222.6","53,108.7","150,014","78,095.8","225,270","17,498.4","50,170.5",,,"104,007","299,363","1","2.87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11/14/2025","03/17/2026","United States, Canada","ES_1152591_ICULD-32021_03242026133926_80242282"
"4586130","SOARING SUNSHINE PTE. LTD.","SOARING SUNSHINE","DC Electric Vehicle Supply Equipment","ICULD-320216",,,"AC-input","Three Phase","All-in-One Product Configuration","Combined Charging System (CCS)","No","None","16","4*1","425.43","377.2","Yes","No",,,,,,"Camera/ Occupancy Sensing,Credit Card Reader,High Resolution Display,PLC Board (ISO 15118),Radio Frequency Identification (RFID),Revenue Grade Meter","None","320","300","480","2","No","216.09","194.78","1.07","223.165","194.78","1.07","1,452.08","0.205","26,069.9","75,261.3","53,166.3","150,228","77,664","150,228","17,423.9","50,164.7",,,"102,814","298,324","1","26,069.4","75,261.3","53,537.9","150,706","77,776.6","225,408","18,029.3","50,314",,,"103,421","299,560","1","26,113.3","75,222.6","52,994.1","150,014","77,879.6","225,270","17,445.1","50,170.5",,,"103,640","299,363","1","2.88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11/14/2025","03/17/2026","United States, Canada","ES_1152591_ICULD-320216_03242026133925_80242282"
"4586131","SOARING SUNSHINE PTE. LTD.","SOARING SUNSHINE","DC Electric Vehicle Supply Equipment","ICULD-320216",,,"AC-input","Three Phase","All-in-One Product Configuration","Combined Charging System (CCS)","No","None","16","4*1","425.43","377.2","Yes","No",,,,,,"Camera/ Occupancy Sensing,Credit Card Reader,High Resolution Display,PLC Board (ISO 15118),Radio Frequency Identification (RFID),Revenue Grade Meter","None","320","300","480","2","No","216.09","194.78","0.79","223.165","194.78","0.81","1,452.08","0.22","26,089.3","75,261.3","53,196.9","150,228","77,851.2","150,228","17,443.1","50,164.7",,,"103,214","298,324","1","26,090.9","75,261.3","53,571.6","150,706","77,956","225,408","18,054","50,314",,,"103,808","299,560","1","26,128","75,222.6","53,114.5","150,014","78,033.2","225,270","17,459.9","50,170.5",,,"104,025","299,363","1","2.87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11/14/2025","03/17/2026","United States, Canada","ES_1152591_ICULD-320216_03242026133924_80242282"
"4586132","SOARING SUNSHINE PTE. LTD.","SOARING SUNSHINE","DC Electric Vehicle Supply Equipment","ICULD-320216",,,"AC-input","Three Phase","All-in-One Product Configuration","Combined Charging System (CCS)","No","None","16","4*1","425.43","377.2","Yes","No",,,,,,"Camera/ Occupancy Sensing,Credit Card Reader,High Resolution Display,PLC Board (ISO 15118),Radio Frequency Identification (RFID),Revenue Grade Meter","None","320","300","480","2","No","216.09","194.78","0.605","223.165","194.78","0.61","1,452.08","0.205","26,058.8","75,261.3","53,247.5","150,228","77,874.5","150,228","17,415.9","50,164.7",,,"103,181","298,324","1","26,058.5","75,261.3","53,641.2","150,706","78,003.8","225,408","18,056","50,314",,,"103,800","299,560","1","26,161.2","75,222.6","53,108.7","150,014","78,095.8","225,270","17,498.4","50,170.5",,,"104,007","299,363","1","2.87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11/14/2025","03/17/2026","United States, Canada","ES_1152591_ICULD-320216_03242026133913_80242282"
"4586133","SOARING SUNSHINE PTE. LTD.","SOARING SUNSHINE","DC Electric Vehicle Supply Equipment","ICULD-320217",,,"AC-input","Three Phase","All-in-One Product Configuration","Combined Charging System (CCS)","No","None","16","4*1","425.43","377.2","Yes","No",,,,,,"Camera/ Occupancy Sensing,Credit Card Reader,High Resolution Display,PLC Board (ISO 15118),Radio Frequency Identification (RFID),Revenue Grade Meter","None","320","300","480","2","No","216.09","194.78","1.07","223.165","194.78","1.07","1,452.08","0.205","26,069.9","75,261.3","53,166.3","150,228","77,664","150,228","17,423.9","50,164.7",,,"102,814","298,324","1","26,069.4","75,261.3","53,537.9","150,706","77,776.6","225,408","18,029.3","50,314",,,"103,421","299,560","1","26,113.3","75,222.6","52,994.1","150,014","77,879.6","225,270","17,445.1","50,170.5",,,"103,640","299,363","1","2.88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11/14/2025","03/17/2026","United States, Canada","ES_1152591_ICULD-320217_03242026133957_80242282"
"4586134","SOARING SUNSHINE PTE. LTD.","SOARING SUNSHINE","DC Electric Vehicle Supply Equipment","ICULD-320217",,,"AC-input","Three Phase","All-in-One Product Configuration","Combined Charging System (CCS)","No","None","16","4*1","425.43","377.2","Yes","No",,,,,,"Camera/ Occupancy Sensing,Credit Card Reader,High Resolution Display,PLC Board (ISO 15118),Radio Frequency Identification (RFID),Revenue Grade Meter","None","320","300","480","2","No","216.09","194.78","0.79","223.165","194.78","0.81","1,452.08","0.22","26,089.3","75,261.3","53,196.9","150,228","77,851.2","150,228","17,443.1","50,164.7",,,"103,214","298,324","1","26,090.9","75,261.3","53,571.6","150,706","77,956","225,408","18,054","50,314",,,"103,808","299,560","1","26,128","75,222.6","53,114.5","150,014","78,033.2","225,270","17,459.9","50,170.5",,,"104,025","299,363","1","2.87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11/14/2025","03/17/2026","United States, Canada","ES_1152591_ICULD-320217_03242026133943_80242282"
